ID,SHAPE_TYPE
55731,blank
55732,blank
55733,star
55734,square
55735,star
55736,blank
55737,star
55738,square
55739,star
55740,star
55741,blank
55742,blank
55743,square
55744,blank
55745,square
55746,blank
55747,square
55748,blank
55749,square
55750,blank
55751,star
55752,star
55753,blank
55754,blank
55755,blank
55756,circle
55757,blank
55758,circle
55759,blank
55760,blank
55761,blank
55762,blank
55763,square
55764,star
55765,circle
55766,square
55767,circle
55768,star
55769,star
55770,star
55771,square
55772,circle
55773,blank
55774,circle
55775,blank
55776,blank
55777,blank
55778,blank
55779,circle
55780,square
55781,star
55782,square
55783,circle
55784,square
55785,blank
55786,star
55787,star
55788,circle
55789,square
55790,blank
55791,square
55792,circle
55793,blank
55794,square
55795,square
55796,star
55797,circle
55798,blank
55799,square
55800,square
55801,star
55802,circle
55803,square
55804,star
55805,circle
55806,square
55807,square
55808,blank
55809,blank
55810,star
55811,blank
55812,blank
55813,blank
55814,blank
55815,star
55816,circle
55817,blank
55818,star
55819,circle
55820,square
55821,blank
55822,square
55823,square
55824,blank
55825,blank
55826,blank
55827,blank
55828,blank
55829,circle
55830,blank
55831,blank
55832,blank
55833,square
55834,square
55835,blank
55836,blank
55837,blank
55838,circle
55839,circle
55840,blank
55841,square
55842,square
55843,blank
55844,star
55845,circle
55846,square
55847,star
55848,blank
55849,blank
55850,blank
55851,circle
55852,blank
55853,square
55854,circle
55855,blank
55856,star
55857,blank
55858,square
55859,star
55860,star
55861,square
55862,blank
55863,circle
55864,blank
55865,star
55866,blank
55867,circle
55868,circle
55869,star
55870,circle
55871,blank
55872,star
55873,circle
55874,star
55875,blank
55876,circle
55877,circle
55878,square
55879,star
55880,blank
55881,square
55882,blank
55883,star
55884,circle
55885,blank
55886,blank
55887,square
55888,star
55889,blank
55890,blank
55891,blank
55892,square
55893,circle
55894,square
55895,blank
55896,square
55897,circle
55898,square
55899,square
55900,blank
55901,star
55902,blank
55903,star
55904,blank
55905,blank
55906,square
55907,square
55908,star
55909,circle
55910,square
55911,blank
55912,blank
55913,blank
55914,blank
55915,square
55916,blank
55917,blank
55918,square
55919,blank
55920,blank
55921,circle
55922,square
55923,circle
55924,circle
55925,square
55926,star
55927,circle
55928,star
55929,star
55930,square
55931,circle
55932,star
55933,blank
55934,star
55935,blank
55936,circle
55937,star
55938,star
55939,blank
55940,square
55941,blank
55942,square
55943,star
55944,circle
55945,circle
55946,square
55947,star
55948,star
55949,blank
55950,square
55951,blank
55952,square
55953,star
55954,blank
55955,star
55956,blank
55957,star
55958,circle
55959,square
55960,blank
55961,blank
55962,circle
55963,square
55964,blank
55965,blank
55966,blank
55967,star
55968,star
55969,blank
55970,blank
55971,star
55972,blank
55973,circle
55974,star
55975,circle
55976,star
55977,blank
55978,blank
55979,star
55980,circle
55981,blank
55982,star
55983,blank
55984,square
55985,square
55986,blank
55987,star
55988,star
55989,blank
55990,star
55991,blank
55992,circle
55993,circle
55994,star
55995,star
55996,blank
55997,star
55998,blank
55999,blank
56000,blank
56001,square
56002,blank
56003,blank
56004,circle
56005,circle
56006,square
56007,circle
56008,blank
56009,blank
56010,blank
56011,blank
56012,square
56013,square
56014,star
56015,blank
56016,blank
56017,blank
56018,star
56019,circle
56020,circle
56021,blank
56022,blank
56023,blank
56024,circle
56025,square
56026,circle
56027,blank
56028,star
56029,circle
56030,circle
56031,blank
56032,star
56033,square
56034,blank
56035,circle
56036,blank
56037,blank
56038,blank
56039,circle
56040,circle
56041,square
56042,blank
56043,blank
56044,blank
56045,blank
56046,square
56047,blank
56048,blank
56049,star
56050,square
56051,square
56052,star
56053,circle
56054,blank
56055,blank
56056,star
56057,star
56058,blank
56059,star
56060,blank
56061,blank
56062,square
56063,blank
56064,blank
56065,blank
56066,star
56067,circle
56068,circle
56069,square
56070,square
56071,star
56072,blank
56073,star
56074,square
56075,blank
56076,star
56077,blank
56078,square
56079,blank
56080,blank
56081,circle
56082,blank
56083,blank
56084,blank
56085,blank
56086,star
56087,blank
56088,blank
56089,blank
56090,circle
56091,circle
56092,blank
56093,circle
56094,circle
56095,blank
56096,circle
56097,circle
56098,circle
56099,square
56100,blank
56101,blank
56102,blank
56103,blank
56104,star
56105,square
56106,blank
56107,star
56108,square
56109,star
56110,star
56111,star
56112,blank
56113,blank
56114,circle
56115,blank
56116,star
56117,star
56118,blank
56119,blank
56120,blank
56121,blank
56122,square
56123,blank
56124,blank
56125,blank
56126,star
56127,blank
56128,blank
56129,blank
56130,square
56131,star
56132,circle
56133,blank
56134,circle
56135,star
56136,square
56137,blank
56138,circle
56139,blank
56140,blank
56141,blank
56142,blank
56143,blank
56144,blank
56145,circle
56146,blank
56147,blank
56148,blank
56149,circle
56150,blank
56151,square
56152,blank
56153,star
56154,blank
56155,circle
56156,blank
56157,square
56158,circle
56159,blank
56160,star
56161,blank
56162,blank
56163,square
56164,circle
56165,star
56166,circle
56167,blank
56168,circle
56169,circle
56170,star
56171,square
56172,blank
56173,star
56174,blank
56175,square
56176,square
56177,blank
56178,square
56179,square
56180,blank
56181,circle
56182,square
56183,blank
56184,square
56185,star
56186,circle
56187,blank
56188,blank
56189,circle
56190,square
56191,square
56192,star
56193,square
56194,circle
56195,square
56196,blank
56197,circle
56198,circle
56199,blank
56200,circle
56201,square
56202,square
56203,blank
56204,blank
56205,star
56206,blank
56207,star
56208,star
56209,star
56210,square
56211,circle
56212,blank
56213,star
56214,circle
56215,blank
56216,square
56217,circle
56218,square
56219,star
56220,star
56221,square
56222,circle
56223,blank
56224,star
56225,square
56226,blank
56227,square
56228,circle
56229,blank
56230,square
56231,blank
56232,blank
56233,blank
56234,blank
56235,blank
56236,square
56237,square
56238,star
56239,blank
56240,circle
56241,circle
56242,blank
56243,blank
56244,star
56245,blank
56246,blank
56247,blank
56248,blank
56249,circle
56250,blank
56251,blank
56252,square
56253,star
56254,blank
56255,square
56256,blank
56257,circle
56258,circle
56259,square
56260,blank
56261,square
56262,square
56263,square
56264,blank
56265,blank
56266,square
56267,blank
56268,blank
56269,circle
56270,square
56271,circle
56272,blank
56273,star
56274,blank
56275,blank
56276,blank
56277,square
56278,circle
56279,circle
56280,star
56281,blank
56282,blank
56283,square
56284,circle
56285,blank
56286,circle
56287,square
56288,star
56289,square
56290,blank
56291,star
56292,square
56293,circle
56294,square
56295,circle
56296,star
56297,square
56298,star
56299,star
56300,blank
56301,circle
56302,square
56303,star
56304,circle
56305,blank
56306,circle
56307,square
56308,star
56309,blank
56310,circle
56311,star
56312,star
56313,circle
56314,star
56315,star
56316,blank
56317,circle
56318,blank
56319,blank
56320,blank
56321,star
56322,square
56323,circle
56324,blank
56325,circle
56326,blank
56327,square
56328,blank
56329,circle
56330,blank
56331,blank
56332,square
56333,star
56334,blank
56335,blank
56336,circle
56337,square
56338,blank
56339,blank
56340,star
56341,blank
56342,square
56343,star
56344,square
56345,blank
56346,circle
56347,star
56348,circle
56349,star
56350,circle
56351,blank
56352,square
56353,star
56354,circle
56355,star
56356,star
56357,star
56358,blank
56359,blank
56360,circle
56361,circle
56362,blank
56363,square
56364,star
56365,square
56366,blank
56367,blank
56368,blank
56369,blank
56370,square
56371,blank
56372,circle
56373,blank
56374,square
56375,square
56376,star
56377,blank
56378,blank
56379,blank
56380,circle
56381,square
56382,circle
56383,circle
56384,blank
56385,square
56386,blank
56387,star
56388,square
56389,circle
56390,star
56391,blank
56392,circle
56393,blank
56394,square
56395,blank
56396,blank
56397,blank
56398,circle
56399,circle
56400,square
56401,blank
56402,blank
56403,circle
56404,blank
56405,circle
56406,blank
56407,star
56408,star
56409,square
56410,square
56411,blank
56412,blank
56413,blank
56414,blank
56415,square
56416,blank
56417,circle
56418,circle
56419,star
56420,blank
56421,star
56422,circle
56423,square
56424,circle
56425,circle
56426,circle
56427,blank
56428,blank
56429,blank
56430,star
56431,circle
56432,square
56433,square
56434,circle
56435,blank
56436,blank
56437,square
56438,blank
56439,star
56440,blank
56441,blank
56442,square
56443,blank
56444,blank
56445,blank
56446,circle
56447,blank
56448,square
56449,square
56450,blank
56451,circle
56452,circle
56453,blank
56454,star
56455,circle
56456,blank
56457,star
56458,square
56459,star
56460,blank
56461,circle
56462,star
56463,star
56464,square
56465,circle
56466,circle
56467,blank
56468,blank
56469,star
56470,square
56471,star
56472,blank
56473,blank
56474,blank
56475,star
56476,square
56477,blank
56478,square
56479,square
56480,blank
56481,square
56482,star
56483,blank
56484,blank
56485,blank
56486,blank
56487,square
56488,blank
56489,blank
56490,blank
56491,blank
56492,circle
56493,circle
56494,square
56495,blank
56496,star
56497,square
56498,circle
56499,blank
56500,square
56501,circle
56502,star
56503,blank
56504,blank
56505,blank
56506,blank
56507,square
56508,star
56509,star
56510,star
56511,blank
56512,blank
56513,circle
56514,circle
56515,square
56516,blank
56517,blank
56518,blank
56519,circle
56520,blank
56521,circle
56522,blank
56523,circle
56524,star
56525,blank
56526,star
56527,circle
56528,blank
56529,circle
56530,circle
56531,star
56532,blank
56533,square
56534,blank
56535,star
56536,star
56537,circle
56538,circle
56539,blank
56540,square
56541,square
56542,square
56543,blank
56544,star
56545,circle
56546,blank
56547,star
56548,circle
56549,star
56550,circle
56551,circle
56552,star
56553,blank
56554,star
56555,circle
56556,blank
56557,circle
56558,blank
56559,circle
56560,star
56561,square
56562,star
56563,blank
56564,blank
56565,blank
56566,blank
56567,blank
56568,circle
56569,blank
56570,star
56571,star
56572,blank
56573,square
56574,star
56575,star
56576,circle
56577,star
56578,circle
56579,star
56580,circle
56581,star
56582,blank
56583,square
56584,blank
56585,circle
56586,circle
56587,star
56588,blank
56589,star
56590,square
56591,star
56592,blank
56593,star
56594,circle
56595,square
56596,blank
56597,star
56598,star
56599,star
56600,circle
56601,circle
56602,square
56603,blank
56604,star
56605,blank
56606,star
56607,blank
56608,star
56609,blank
56610,blank
56611,circle
56612,square
56613,circle
56614,blank
56615,blank
56616,star
56617,square
56618,blank
56619,blank
56620,square
56621,circle
56622,blank
56623,blank
56624,blank
56625,blank
56626,blank
56627,star
56628,blank
56629,star
56630,star
56631,star
56632,star
56633,star
56634,square
56635,blank
56636,blank
56637,star
56638,blank
56639,blank
56640,star
56641,square
56642,star
56643,square
56644,blank
56645,blank
56646,blank
56647,circle
56648,blank
56649,blank
56650,blank
56651,circle
56652,star
56653,circle
56654,circle
56655,blank
56656,square
56657,blank
56658,square
56659,circle
56660,circle
56661,circle
56662,circle
56663,square
56664,square
56665,square
56666,square
56667,blank
56668,star
56669,star
56670,circle
56671,square
56672,blank
56673,square
56674,blank
56675,blank
56676,blank
56677,blank
56678,star
56679,circle
56680,circle
56681,square
56682,blank
56683,square
56684,blank
56685,blank
56686,blank
56687,star
56688,square
56689,square
56690,blank
56691,blank
56692,star
56693,star
56694,blank
56695,circle
56696,square
56697,star
56698,star
56699,star
56700,circle
56701,circle
56702,circle
56703,blank
56704,blank
56705,star
56706,blank
56707,blank
56708,star
56709,circle
56710,star
56711,blank
56712,circle
56713,circle
56714,blank
56715,blank
56716,circle
56717,blank
56718,blank
56719,blank
56720,blank
56721,blank
56722,square
56723,circle
56724,circle
56725,blank
56726,blank
56727,circle
56728,circle
56729,square
56730,square
56731,circle
56732,star
56733,star
56734,square
56735,square
56736,blank
56737,star
56738,blank
56739,star
56740,star
56741,circle
56742,blank
56743,blank
56744,circle
56745,blank
56746,star
56747,star
56748,square
56749,star
56750,circle
56751,blank
56752,circle
56753,blank
56754,blank
56755,blank
56756,star
56757,star
56758,star
56759,star
56760,circle
56761,star
56762,square
56763,circle
56764,blank
56765,blank
56766,circle
56767,blank
56768,blank
56769,blank
56770,blank
56771,square
56772,star
56773,star
56774,circle
56775,square
56776,blank
56777,star
56778,blank
56779,square
56780,blank
56781,circle
56782,blank
56783,square
56784,blank
56785,square
56786,star
56787,star
56788,square
56789,star
56790,square
56791,blank
56792,circle
56793,blank
56794,blank
56795,blank
56796,blank
56797,star
56798,star
56799,blank
56800,blank
56801,blank
56802,blank
56803,square
56804,star
56805,circle
56806,square
56807,star
56808,square
56809,circle
56810,blank
56811,star
56812,blank
56813,blank
56814,star
56815,blank
56816,blank
56817,blank
56818,blank
56819,square
56820,blank
56821,blank
56822,blank
56823,circle
56824,blank
56825,circle
56826,star
56827,blank
56828,blank
56829,square
56830,star
56831,circle
56832,square
56833,square
56834,blank
56835,circle
56836,square
56837,blank
56838,blank
56839,blank
56840,circle
56841,blank
56842,circle
56843,star
56844,square
56845,star
56846,square
56847,square
56848,square
56849,star
56850,square
56851,square
56852,blank
56853,blank
56854,blank
56855,blank
56856,circle
56857,square
56858,square
56859,square
56860,star
56861,star
56862,blank
56863,star
56864,blank
56865,blank
56866,circle
56867,star
56868,circle
56869,circle
56870,blank
56871,star
56872,blank
56873,square
56874,circle
56875,circle
56876,star
56877,blank
56878,circle
56879,blank
56880,blank
56881,blank
56882,blank
56883,star
56884,blank
56885,blank
56886,circle
56887,blank
56888,square
56889,square
56890,blank
56891,star
56892,blank
56893,star
56894,circle
56895,blank
56896,blank
56897,blank
56898,square
56899,square
56900,star
56901,circle
56902,blank
56903,blank
56904,circle
56905,blank
56906,blank
56907,star
56908,circle
56909,blank
56910,square
56911,circle
56912,star
56913,blank
56914,star
56915,blank
56916,square
56917,blank
56918,circle
56919,circle
56920,star
56921,blank
56922,circle
56923,star
56924,square
56925,square
56926,blank
56927,square
56928,star
56929,square
56930,square
56931,circle
56932,square
56933,blank
56934,star
56935,blank
56936,blank
56937,square
56938,blank
56939,blank
56940,blank
56941,square
56942,square
56943,blank
56944,star
56945,circle
56946,circle
56947,blank
56948,circle
56949,square
56950,blank
56951,blank
56952,blank
56953,circle
56954,blank
56955,blank
56956,blank
56957,star
56958,circle
56959,circle
56960,square
56961,star
56962,blank
56963,star
56964,star
56965,square
56966,blank
56967,star
56968,blank
56969,circle
56970,star
56971,blank
56972,square
56973,star
56974,square
56975,blank
56976,blank
56977,star
56978,blank
56979,square
56980,circle
56981,star
56982,star
56983,square
56984,circle
56985,blank
56986,star
56987,square
56988,blank
56989,star
56990,square
56991,blank
56992,square
56993,blank
56994,star
56995,blank
56996,blank
56997,square
56998,star
56999,blank
57000,blank
57001,blank
57002,circle
57003,blank
57004,blank
57005,circle
57006,blank
57007,circle
57008,circle
57009,square
57010,square
57011,star
57012,square
57013,circle
57014,circle
57015,circle
57016,blank
57017,blank
57018,circle
57019,circle
57020,blank
57021,blank
57022,blank
57023,square
57024,blank
57025,blank
57026,circle
57027,square
57028,blank
57029,blank
57030,blank
57031,blank
57032,square
57033,star
57034,star
57035,circle
57036,blank
57037,square
57038,star
57039,blank
57040,blank
57041,circle
57042,circle
57043,blank
57044,circle
57045,blank
57046,blank
57047,square
57048,circle
57049,star
57050,star
57051,blank
57052,square
57053,square
57054,star
57055,star
57056,circle
57057,square
57058,circle
57059,blank
57060,square
57061,star
57062,star
57063,blank
57064,blank
57065,blank
57066,blank
57067,blank
57068,blank
57069,circle
57070,star
57071,circle
57072,blank
57073,blank
57074,circle
57075,square
57076,circle
57077,blank
57078,circle
57079,blank
57080,blank
57081,square
57082,blank
57083,blank
57084,star
57085,blank
57086,blank
57087,blank
57088,circle
57089,circle
57090,blank
57091,star
57092,star
57093,blank
57094,square
57095,star
57096,blank
57097,blank
57098,circle
57099,circle
57100,square
57101,blank
57102,square
57103,star
57104,square
57105,blank
57106,blank
57107,blank
57108,blank
57109,circle
57110,star
57111,square
57112,blank
57113,square
57114,circle
57115,blank
57116,blank
57117,circle
57118,circle
57119,circle
57120,star
57121,star
57122,square
57123,blank
57124,blank
57125,star
57126,blank
57127,blank
57128,star
57129,star
57130,blank
57131,star
57132,star
57133,blank
57134,circle
57135,circle
57136,star
57137,blank
57138,star
57139,square
57140,circle
57141,blank
57142,star
57143,square
57144,blank
57145,blank
57146,circle
57147,blank
57148,star
57149,square
57150,square
57151,blank
57152,blank
57153,blank
57154,blank
57155,blank
57156,blank
57157,square
57158,circle
57159,star
57160,square
57161,circle
57162,blank
57163,square
57164,circle
57165,blank
57166,blank
57167,blank
57168,square
57169,circle
57170,circle
57171,circle
57172,blank
57173,star
57174,blank
57175,square
57176,blank
57177,circle
57178,circle
57179,blank
57180,blank
57181,circle
57182,circle
57183,square
57184,circle
57185,blank
57186,square
57187,blank
57188,blank
57189,star
57190,circle
57191,circle
57192,star
57193,blank
57194,star
57195,blank
57196,star
57197,circle
57198,blank
57199,blank
57200,blank
57201,circle
57202,square
57203,square
57204,star
57205,square
57206,blank
57207,circle
57208,star
57209,blank
57210,square
57211,blank
57212,blank
57213,square
57214,blank
57215,blank
57216,star
57217,square
57218,blank
57219,square
57220,square
57221,circle
57222,star
57223,square
57224,circle
57225,blank
57226,blank
57227,star
57228,blank
57229,square
57230,blank
57231,blank
57232,circle
57233,circle
57234,square
57235,blank
57236,star
57237,square
57238,blank
57239,blank
57240,blank
57241,square
57242,blank
57243,star
57244,star
57245,blank
57246,circle
57247,blank
57248,star
57249,circle
57250,star
57251,blank
57252,star
57253,blank
57254,star
57255,star
57256,blank
57257,blank
57258,blank
57259,circle
57260,square
57261,circle
57262,square
57263,blank
57264,star
57265,square
57266,square
57267,blank
57268,blank
57269,square
57270,square
57271,star
57272,circle
57273,square
57274,blank
57275,blank
57276,star
57277,blank
57278,blank
57279,square
57280,square
57281,circle
57282,blank
57283,circle
57284,blank
57285,star
57286,star
57287,circle
57288,blank
57289,star
57290,blank
57291,blank
57292,square
57293,square
57294,square
57295,square
57296,circle
57297,star
57298,blank
57299,star
57300,blank
57301,blank
57302,blank
57303,blank
57304,blank
57305,blank
57306,star
57307,blank
57308,circle
57309,square
57310,star
57311,blank
57312,blank
57313,square
57314,square
57315,square
57316,star
57317,blank
57318,blank
57319,circle
57320,square
57321,square
57322,star
57323,blank
57324,star
57325,blank
57326,blank
57327,blank
57328,blank
57329,square
57330,star
57331,square
57332,blank
57333,square
57334,star
57335,blank
57336,circle
57337,circle
57338,square
57339,star
57340,star
57341,square
57342,circle
57343,blank
57344,square
57345,circle
57346,square
57347,blank
57348,star
57349,blank
57350,circle
57351,star
57352,blank
57353,blank
57354,square
57355,circle
57356,star
57357,blank
57358,star
57359,circle
57360,blank
57361,square
57362,blank
57363,blank
57364,square
57365,star
57366,square
57367,blank
57368,star
57369,blank
57370,blank
57371,circle
57372,square
57373,star
57374,circle
57375,blank
57376,star
57377,square
57378,star
57379,blank
57380,star
57381,star
57382,blank
57383,circle
57384,circle
57385,blank
57386,blank
57387,blank
57388,star
57389,circle
57390,star
57391,blank
57392,square
57393,blank
57394,blank
57395,blank
57396,star
57397,square
57398,blank
57399,square
57400,square
57401,blank
57402,blank
57403,blank
57404,star
57405,blank
57406,blank
57407,square
57408,square
57409,star
57410,blank
57411,blank
57412,star
57413,blank
57414,blank
57415,square
57416,star
57417,blank
57418,blank
57419,star
57420,blank
57421,square
57422,star
57423,star
57424,star
57425,blank
57426,blank
57427,square
57428,blank
57429,star
57430,blank
57431,circle
57432,circle
57433,circle
57434,star
57435,star
57436,blank
57437,blank
57438,circle
57439,blank
57440,blank
57441,square
57442,blank
57443,circle
57444,circle
57445,circle
57446,square
57447,blank
57448,star
57449,blank
57450,star
57451,circle
57452,square
57453,blank
57454,blank
57455,circle
57456,square
57457,square
57458,circle
57459,blank
57460,blank
57461,blank
57462,blank
57463,star
57464,circle
57465,blank
57466,square
57467,circle
57468,circle
57469,square
57470,blank
57471,square
57472,square
57473,circle
57474,square
57475,blank
57476,circle
57477,blank
57478,star
57479,square
57480,circle
57481,square
57482,star
57483,square
57484,star
57485,circle
57486,circle
57487,circle
57488,square
57489,blank
57490,square
57491,star
57492,blank
57493,blank
57494,circle
57495,star
57496,circle
57497,square
57498,square
57499,star
57500,square
57501,blank
57502,blank
57503,star
57504,star
57505,square
57506,star
57507,circle
57508,blank
57509,blank
57510,blank
57511,star
57512,star
57513,blank
57514,square
57515,circle
57516,blank
57517,blank
57518,circle
57519,circle
57520,square
57521,star
57522,blank
57523,circle
57524,circle
57525,square
57526,circle
57527,square
57528,circle
57529,circle
57530,circle
57531,blank
57532,blank
57533,blank
57534,blank
57535,blank
57536,blank
57537,star
57538,blank
57539,square
57540,blank
57541,blank
57542,star
57543,blank
57544,star
57545,star
57546,circle
57547,circle
57548,blank
57549,star
57550,star
57551,circle
57552,star
57553,square
57554,blank
57555,circle
57556,blank
57557,square
57558,blank
57559,circle
57560,blank
57561,square
57562,blank
57563,square
57564,circle
57565,star
57566,star
57567,blank
57568,star
57569,square
57570,blank
57571,square
57572,blank
57573,circle
57574,circle
57575,star
57576,blank
57577,blank
57578,circle
57579,blank
57580,circle
57581,square
57582,circle
57583,circle
57584,star
57585,star
57586,blank
57587,circle
57588,circle
57589,star
57590,blank
57591,blank
57592,star
57593,blank
57594,circle
57595,star
57596,blank
57597,star
57598,blank
57599,blank
57600,star
57601,blank
57602,square
57603,circle
57604,blank
57605,square
57606,square
57607,circle
57608,star
57609,blank
57610,square
57611,blank
57612,blank
57613,circle
57614,star
57615,blank
57616,circle
57617,blank
57618,blank
57619,blank
57620,circle
57621,circle
57622,blank
57623,star
57624,blank
57625,square
57626,blank
57627,star
57628,blank
57629,circle
57630,star
57631,blank
57632,blank
57633,blank
57634,star
57635,blank
57636,star
57637,circle
57638,blank
57639,blank
57640,circle
57641,circle
57642,blank
57643,blank
57644,blank
57645,star
57646,circle
57647,star
57648,star
57649,star
57650,square
57651,square
57652,circle
57653,square
57654,square
57655,blank
57656,circle
57657,star
57658,square
57659,star
57660,star
57661,blank
57662,blank
57663,blank
57664,star
57665,blank
57666,blank
57667,circle
57668,blank
57669,blank
57670,square
57671,star
57672,blank
57673,blank
57674,star
57675,blank
57676,blank
57677,blank
57678,square
57679,circle
57680,blank
57681,circle
57682,circle
57683,square
57684,blank
57685,circle
57686,blank
57687,star
57688,square
57689,square
57690,circle
57691,star
57692,blank
57693,blank
57694,blank
57695,circle
57696,square
57697,circle
57698,star
57699,star
57700,star
57701,blank
57702,blank
57703,square
57704,blank
57705,square
57706,blank
57707,blank
57708,square
57709,circle
57710,blank
57711,square
57712,blank
57713,circle
57714,blank
57715,star
57716,blank
57717,circle
57718,star
57719,blank
57720,blank
57721,star
57722,circle
57723,circle
57724,square
57725,star
57726,circle
57727,blank
57728,blank
57729,blank
57730,square
57731,star
57732,circle
57733,star
57734,circle
57735,circle
57736,blank
57737,blank
57738,square
57739,circle
57740,circle
57741,blank
57742,circle
57743,circle
57744,blank
57745,circle
57746,square
57747,blank
57748,blank
57749,circle
57750,blank
57751,square
57752,blank
57753,star
57754,square
57755,circle
57756,square
57757,blank
57758,blank
57759,circle
57760,star
57761,blank
57762,blank
57763,square
57764,square
57765,square
57766,circle
57767,blank
57768,circle
57769,blank
57770,blank
57771,blank
57772,star
57773,blank
57774,circle
57775,blank
57776,square
57777,blank
57778,square
57779,blank
57780,blank
57781,circle
57782,blank
57783,square
57784,blank
57785,star
57786,square
57787,circle
57788,star
57789,star
57790,star
57791,blank
57792,circle
57793,circle
57794,star
57795,square
57796,star
57797,blank
57798,star
57799,circle
57800,circle
57801,square
57802,square
57803,circle
57804,circle
57805,square
57806,blank
57807,star
57808,circle
57809,blank
57810,square
57811,square
57812,blank
57813,star
57814,blank
57815,square
57816,blank
57817,square
57818,blank
57819,circle
57820,square
57821,blank
57822,blank
57823,circle
57824,square
57825,blank
57826,circle
57827,square
57828,star
57829,blank
57830,circle
57831,star
57832,square
57833,square
57834,blank
57835,blank
57836,blank
57837,blank
57838,square
57839,star
57840,star
57841,blank
57842,square
57843,circle
57844,circle
57845,blank
57846,circle
57847,star
57848,circle
57849,star
57850,star
57851,star
57852,blank
57853,star
57854,circle
57855,star
57856,circle
57857,circle
57858,blank
57859,circle
57860,blank
57861,blank
57862,blank
57863,blank
57864,square
57865,circle
57866,square
57867,circle
57868,star
57869,star
57870,star
57871,star
57872,blank
57873,circle
57874,blank
57875,circle
57876,circle
57877,blank
57878,star
57879,square
57880,blank
57881,blank
57882,blank
57883,star
57884,star
57885,blank
57886,square
57887,star
57888,blank
57889,circle
57890,square
57891,star
57892,blank
57893,circle
57894,circle
57895,circle
57896,blank
57897,square
57898,circle
57899,blank
57900,blank
57901,blank
57902,blank
57903,star
57904,blank
57905,star
57906,blank
57907,circle
57908,blank
57909,blank
57910,circle
57911,blank
57912,square
57913,blank
57914,circle
57915,circle
57916,square
57917,blank
57918,blank
57919,blank
57920,square
57921,square
57922,blank
57923,square
57924,square
57925,square
57926,star
57927,blank
57928,star
57929,blank
57930,star
57931,blank
57932,square
57933,square
57934,blank
57935,circle
57936,square
57937,blank
57938,square
57939,blank
57940,blank
57941,blank
57942,blank
57943,blank
57944,circle
57945,star
57946,square
57947,blank
57948,star
57949,blank
57950,square
57951,square
57952,star
57953,square
57954,square
57955,blank
57956,blank
57957,star
57958,square
57959,square
57960,blank
57961,square
57962,star
57963,blank
57964,circle
57965,star
57966,blank
57967,blank
57968,square
57969,star
57970,blank
57971,blank
57972,star
57973,blank
57974,blank
57975,star
57976,blank
57977,blank
57978,square
57979,circle
57980,circle
57981,square
57982,square
57983,blank
57984,blank
57985,circle
57986,star
57987,blank
57988,square
57989,blank
57990,circle
57991,star
57992,square
57993,blank
57994,star
57995,star
57996,blank
57997,circle
57998,star
57999,blank
58000,square
58001,circle
58002,blank
58003,star
58004,circle
58005,blank
58006,blank
58007,square
58008,circle
58009,blank
58010,blank
58011,star
58012,star
58013,blank
58014,circle
58015,square
58016,star
58017,blank
58018,circle
58019,blank
58020,blank
58021,blank
58022,blank
58023,square
58024,star
58025,square
58026,star
58027,square
58028,blank
58029,star
58030,square
58031,star
58032,blank
58033,blank
58034,square
58035,blank
58036,blank
58037,square
58038,square
58039,star
58040,circle
58041,circle
58042,square
58043,blank
58044,square
58045,circle
58046,blank
58047,star
58048,blank
58049,blank
58050,blank
58051,star
58052,blank
58053,blank
58054,blank
58055,star
58056,square
58057,blank
58058,star
58059,blank
58060,star
58061,square
58062,circle
58063,circle
58064,blank
58065,blank
58066,square
58067,square
58068,circle
58069,star
58070,circle
58071,blank
58072,blank
58073,blank
58074,blank
58075,blank
58076,star
58077,blank
58078,circle
58079,square
58080,star
58081,blank
58082,circle
58083,blank
58084,blank
58085,square
58086,blank
58087,blank
58088,star
58089,star
58090,blank
58091,blank
58092,star
58093,square
58094,circle
58095,square
58096,star
58097,blank
58098,circle
58099,star
58100,square
58101,circle
58102,square
58103,blank
58104,circle
58105,circle
58106,circle
58107,square
58108,blank
58109,circle
58110,blank
58111,blank
58112,square
58113,star
58114,blank
58115,star
58116,blank
58117,circle
58118,circle
58119,star
58120,square
58121,star
58122,star
58123,star
58124,star
58125,square
58126,circle
58127,blank
58128,square
58129,square
58130,star
58131,blank
58132,blank
58133,square
58134,blank
58135,circle
58136,blank
58137,circle
58138,blank
58139,square
58140,star
58141,star
58142,circle
58143,star
58144,circle
58145,blank
58146,blank
58147,circle
58148,blank
58149,circle
58150,square
58151,square
58152,blank
58153,blank
58154,star
58155,circle
58156,star
58157,circle
58158,circle
58159,blank
58160,blank
58161,blank
58162,blank
58163,blank
58164,blank
58165,circle
58166,blank
58167,star
58168,circle
58169,star
58170,star
58171,blank
58172,square
58173,blank
58174,blank
58175,square
58176,blank
58177,square
58178,circle
58179,square
58180,star
58181,circle
58182,square
58183,circle
58184,star
58185,blank
58186,square
58187,square
58188,square
58189,blank
58190,blank
58191,blank
58192,blank
58193,blank
58194,circle
58195,blank
58196,star
58197,star
58198,square
58199,star
58200,square
58201,circle
58202,circle
58203,circle
58204,square
58205,blank
58206,square
58207,circle
58208,star
58209,star
58210,circle
58211,star
58212,circle
58213,blank
58214,circle
58215,blank
58216,square
58217,star
58218,blank
58219,blank
58220,star
58221,star
58222,square
58223,blank
58224,circle
58225,blank
58226,blank
58227,square
58228,blank
